latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.738136,-74.04254,32.0,-14400,America/New_York,GMT-4

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),cloud_cover (%),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa)
2024-10-22T21:00,17.4,71,0.00,0.00,0.00,0,0,7.3,164,13.3,1019.1
2024-10-22T22:00,16.6,71,0.00,0.00,0.00,0,0,6.4,164,11.2,1019.1
2024-10-22T23:00,15.6,73,0.00,0.00,0.00,0,0,7.2,174,9.4,1018.9
2024-10-23T00:00,14.8,74,0.00,0.00,0.00,0,0,9.1,190,10.8,1018.4
2024-10-23T01:00,14.5,72,0.00,0.00,0.00,0,0,8.1,201,11.2,1017.9
2024-10-23T02:00,14.1,74,0.00,0.00,0.00,0,0,7.1,199,10.8,1017.7
2024-10-23T03:00,13.4,76,0.00,0.00,0.00,0,0,7.7,208,10.4,1017.4
2024-10-23T04:00,12.5,80,0.00,0.00,0.00,0,0,8.2,213,11.5,1016.7
2024-10-23T05:00,12.2,80,0.00,0.00,0.00,0,0,7.6,205,11.2,1016.5
2024-10-23T06:00,11.6,83,0.00,0.00,0.00,0,0,7.8,212,11.9,1016.2
2024-10-23T07:00,10.9,86,0.00,0.00,0.00,0,1,8.3,213,13.0,1016.1
2024-10-23T08:00,12.3,78,0.00,0.00,0.00,0,2,10.9,209,15.5,1016.4
2024-10-23T09:00,15.1,65,0.00,0.00,0.00,3,98,9.1,214,17.6,1016.8
2024-10-23T10:00,18.0,55,0.00,0.00,0.00,1,26,10.5,209,21.2,1016.4
2024-10-23T11:00,20.6,48,0.00,0.00,0.00,0,2,12.5,198,24.8,1015.6
2024-10-23T12:00,22.6,46,0.00,0.00,0.00,0,0,15.0,183,29.2,1014.6
2024-10-23T13:00,23.8,52,0.00,0.00,0.00,0,0,17.1,181,32.8,1013.2
2024-10-23T14:00,25.1,50,0.00,0.00,0.00,0,9,17.3,184,33.1,1011.8
2024-10-23T15:00,25.4,48,0.00,0.00,0.00,0,6,17.2,186,32.8,1010.7
2024-10-23T16:00,24.5,54,0.00,0.00,0.00,0,1,17.8,177,32.4,1009.8
2024-10-23T17:00,23.1,62,0.00,0.00,0.00,0,0,14.8,174,31.7,1009.6
2024-10-23T18:00,20.7,57,0.00,0.00,0.00,0,0,8.6,192,24.8,1009.3
2024-10-23T19:00,18.9,48,0.00,0.00,0.00,0,0,8.6,195,13.3,1009.4
2024-10-23T20:00,18.2,51,0.00,0.00,0.00,0,0,10.1,192,15.5,1009.4
2024-10-23T21:00,18.4,61,0.00,0.00,0.00,0,0,12.5,198,19.8,1009.3
2024-10-23T22:00,17.5,74,0.00,0.00,0.00,0,1,11.1,212,20.2,1009.1
2024-10-23T23:00,16.5,80,0.00,0.00,0.00,1,28,8.8,231,17.6,1008.7
2024-10-24T00:00,15.7,77,0.00,0.00,0.00,1,28,8.0,250,13.7,1008.4
2024-10-24T01:00,15.1,67,0.00,0.00,0.00,1,27,7.6,265,12.2,1007.9
2024-10-24T02:00,15.0,61,0.00,0.00,0.00,0,4,7.6,292,14.4,1007.6
2024-10-24T03:00,14.6,65,0.00,0.00,0.00,1,33,8.7,320,12.6,1007.2
2024-10-24T04:00,15.6,66,0.00,0.00,0.00,1,44,16.2,339,24.8,1007.2
2024-10-24T05:00,15.6,76,0.60,0.60,0.00,53,95,13.4,342,27.4,1008.2
2024-10-24T06:00,15.4,76,0.00,0.00,0.00,3,81,16.5,352,25.6,1008.2
2024-10-24T07:00,14.8,71,0.00,0.00,0.00,0,15,16.7,348,26.3,1008.3
2024-10-24T08:00,14.5,64,0.00,0.00,0.00,1,48,19.0,342,29.5,1009.0
2024-10-24T09:00,16.1,56,0.00,0.00,0.00,0,3,22.0,335,36.4,1009.9
2024-10-24T10:00,17.1,51,0.00,0.00,0.00,0,0,24.3,335,41.8,1010.3
2024-10-24T11:00,18.0,46,0.00,0.00,0.00,0,0,25.8,340,45.4,1010.2
2024-10-24T12:00,19.1,43,0.00,0.00,0.00,0,0,24.0,345,45.4,1009.9
2024-10-24T13:00,20.1,40,0.00,0.00,0.00,0,0,22.7,345,43.2,1009.5
2024-10-24T14:00,20.6,37,0.00,0.00,0.00,0,0,21.8,344,41.4,1008.9
2024-10-24T15:00,20.8,35,0.00,0.00,0.00,0,0,21.0,344,39.6,1008.7
2024-10-24T16:00,20.4,34,0.00,0.00,0.00,0,0,19.2,349,37.8,1008.9
2024-10-24T17:00,19.4,37,0.00,0.00,0.00,0,0,18.3,354,34.2,1009.6
2024-10-24T18:00,17.1,46,0.00,0.00,0.00,0,0,12.7,12,30.6,1010.7
2024-10-24T19:00,14.9,54,0.00,0.00,0.00,0,0,12.0,12,20.5,1012.1
2024-10-24T20:00,13.6,58,0.00,0.00,0.00,0,0,11.8,343,19.4,1013.1
2024-10-24T21:00,13.6,53,0.00,0.00,0.00,0,0,15.7,335,24.5,1013.6
2024-10-24T22:00,12.8,53,0.00,0.00,0.00,0,0,16.8,345,28.1,1014.0
2024-10-24T23:00,11.6,56,0.00,0.00,0.00,0,0,14.7,346,27.0,1014.3
2024-10-25T00:00,10.6,60,0.00,0.00,0.00,0,0,15.3,338,25.2,1014.6
2024-10-25T01:00,9.8,63,0.00,0.00,0.00,0,0,15.4,339,24.8,1015.0
2024-10-25T02:00,9.1,66,0.00,0.00,0.00,0,0,15.8,345,25.9,1015.5
2024-10-25T03:00,8.4,69,0.00,0.00,0.00,0,0,14.1,350,25.6,1015.8
2024-10-25T04:00,7.8,72,0.00,0.00,0.00,0,0,12.6,355,22.7,1015.4
2024-10-25T05:00,7.3,75,0.00,0.00,0.00,0,0,11.3,350,20.5,1015.9
2024-10-25T06:00,6.9,78,0.00,0.00,0.00,0,0,11.0,345,18.4,1016.6
2024-10-25T07:00,6.4,81,0.00,0.00,0.00,0,0,9.5,345,18.0,1017.0
2024-10-25T08:00,6.9,79,0.00,0.00,0.00,0,0,10.8,345,15.5,1017.5
2024-10-25T09:00,8.9,67,0.00,0.00,0.00,0,0,11.6,352,21.6,1018.6
2024-10-25T10:00,10.8,59,0.00,0.00,0.00,0,0,9.9,358,23.0,1018.2
2024-10-25T11:00,12.8,51,0.00,0.00,0.00,0,0,6.3,357,22.0,1017.7
2024-10-25T12:00,14.4,44,0.00,0.00,0.00,0,0,5.5,302,18.4,1017.4
2024-10-25T13:00,15.8,40,0.00,0.00,0.00,0,0,8.1,273,21.2,1016.3
2024-10-25T14:00,17.0,36,0.00,0.00,0.00,0,0,8.6,247,22.0,1015.0
2024-10-25T15:00,17.9,32,0.00,0.00,0.00,0,0,10.3,227,22.7,1013.9
2024-10-25T16:00,18.1,28,0.00,0.00,0.00,0,0,12.3,226,24.1,1013.3
2024-10-25T17:00,17.9,26,0.00,0.00,0.00,1,29,13.6,221,24.1,1012.9
2024-10-25T18:00,14.9,35,0.00,0.00,0.00,0,7,7.9,193,23.0,1013.5
2024-10-25T19:00,12.9,47,0.00,0.00,0.00,3,98,7.3,189,12.6,1013.6
2024-10-25T20:00,13.2,37,0.00,0.00,0.00,3,94,9.7,245,15.1,1014.2
2024-10-25T21:00,13.2,38,0.00,0.00,0.00,3,98,8.6,244,15.5,1013.7
2024-10-25T22:00,12.5,42,0.00,0.00,0.00,2,65,8.5,238,13.7,1013.7
2024-10-25T23:00,12.4,43,0.00,0.00,0.00,1,26,9.4,250,15.5,1013.8
2024-10-26T00:00,11.8,48,0.00,0.00,0.00,0,15,7.7,239,14.8,1013.7
2024-10-26T01:00,11.2,53,0.00,0.00,0.00,0,16,7.2,245,12.2,1013.8
2024-10-26T02:00,10.8,57,0.00,0.00,0.00,0,19,7.2,242,11.2,1013.5
2024-10-26T03:00,10.3,61,0.00,0.00,0.00,0,4,6.2,244,11.2,1013.0
2024-10-26T04:00,9.7,65,0.00,0.00,0.00,0,8,7.1,240,10.8,1012.7
2024-10-26T05:00,9.6,67,0.00,0.00,0.00,1,20,7.8,247,12.2,1012.8
2024-10-26T06:00,9.9,66,0.00,0.00,0.00,1,20,9.0,265,14.0,1013.2
2024-10-26T07:00,10.2,66,0.00,0.00,0.00,1,20,7.7,271,14.4,1013.4
2024-10-26T08:00,11.8,64,0.00,0.00,0.00,0,1,13.4,296,19.4,1014.4
2024-10-26T09:00,15.1,54,0.00,0.00,0.00,0,3,20.1,313,29.9,1015.8
2024-10-26T10:00,16.1,44,0.00,0.00,0.00,0,1,22.8,322,39.2,1015.9
2024-10-26T11:00,17.0,37,0.00,0.00,0.00,2,50,23.1,318,41.0,1015.7
2024-10-26T12:00,17.9,31,0.00,0.00,0.00,2,50,23.4,310,41.8,1015.6
2024-10-26T13:00,18.0,31,0.00,0.00,0.00,3,97,24.0,307,43.9,1015.4
2024-10-26T14:00,18.3,29,0.00,0.00,0.00,0,10,23.1,312,43.2,1015.2
2024-10-26T15:00,17.9,30,0.00,0.00,0.00,0,1,23.7,317,43.6,1015.4
2024-10-26T16:00,17.5,28,0.00,0.00,0.00,0,13,24.8,320,42.1,1015.7
2024-10-26T17:00,15.9,32,0.00,0.00,0.00,0,2,24.6,326,43.9,1016.7
2024-10-26T18:00,14.4,36,0.00,0.00,0.00,0,2,14.3,324,40.7,1017.6
2024-10-26T19:00,13.1,39,0.00,0.00,0.00,0,0,12.4,317,23.4,1018.6
2024-10-26T20:00,12.3,42,0.00,0.00,0.00,0,0,13.5,324,22.7,1019.5
2024-10-26T21:00,12.1,44,0.00,0.00,0.00,1,29,11.1,307,17.3,1020.3
2024-10-26T22:00,12.4,45,0.00,0.00,0.00,0,0,13.0,307,20.5,1021.1
2024-10-26T23:00,11.2,49,0.00,0.00,0.00,1,37,15.9,309,24.8,1021.8
2024-10-27T00:00,10.4,53,0.00,0.00,0.00,2,56,18.6,314,30.2,1022.3
2024-10-27T01:00,9.4,56,0.00,0.00,0.00,3,93,16.0,314,30.2,1022.7
2024-10-27T02:00,8.7,60,0.00,0.00,0.00,3,98,14.8,310,26.3,1023.0
2024-10-27T03:00,7.9,64,0.00,0.00,0.00,2,69,12.5,311,24.5,1023.6
2024-10-27T04:00,7.1,68,0.00,0.00,0.00,1,39,9.5,307,20.2,1024.0
2024-10-27T05:00,6.2,74,0.00,0.00,0.00,2,50,8.0,306,15.1,1024.3
2024-10-27T06:00,5.4,78,0.00,0.00,0.00,1,26,7.7,311,13.0,1024.8
2024-10-27T07:00,4.8,82,0.00,0.00,0.00,0,1,7.3,314,11.9,1025.3
2024-10-27T08:00,5.7,77,0.00,0.00,0.00,0,10,9.9,323,14.4,1026.0
2024-10-27T09:00,8.3,60,0.00,0.00,0.00,1,32,11.8,324,20.9,1026.6
2024-10-27T10:00,10.1,45,0.00,0.00,0.00,2,59,12.3,328,25.6,1026.7
2024-10-27T11:00,11.4,37,0.00,0.00,0.00,0,3,10.5,321,24.8,1026.6
2024-10-27T12:00,12.8,27,0.00,0.00,0.00,0,0,10.4,318,24.1,1026.3
2024-10-27T13:00,13.9,19,0.00,0.00,0.00,0,0,9.5,314,24.1,1025.2
2024-10-27T14:00,14.5,16,0.00,0.00,0.00,0,0,8.7,307,23.0,1024.1
2024-10-27T15:00,14.8,15,0.00,0.00,0.00,0,0,8.9,295,22.0,1023.5
2024-10-27T16:00,14.9,15,0.00,0.00,0.00,0,14,8.7,284,21.2,1022.9
2024-10-27T17:00,14.4,16,0.00,0.00,0.00,3,93,7.9,269,19.1,1022.5
2024-10-27T18:00,11.8,24,0.00,0.00,0.00,1,43,8.1,249,14.4,1022.5
2024-10-27T19:00,9.9,30,0.00,0.00,0.00,2,79,8.6,255,12.6,1022.8
2024-10-27T20:00,8.5,37,0.00,0.00,0.00,0,14,9.0,258,11.5,1023.5
2024-10-27T21:00,8.1,61,0.00,0.00,0.00,1,48,7.7,208,12.2,1023.7
2024-10-27T22:00,7.1,69,0.00,0.00,0.00,2,77,9.5,241,11.2,1024.3
2024-10-27T23:00,6.6,63,0.00,0.00,0.00,0,0,7.6,274,11.5,1024.4
2024-10-28T00:00,5.6,66,0.00,0.00,0.00,0,2,7.2,235,9.0,1024.0
2024-10-28T01:00,4.8,71,0.00,0.00,0.00,0,0,8.0,262,10.1,1023.8
2024-10-28T02:00,4.9,70,0.00,0.00,0.00,0,0,6.7,267,10.1,1023.6
2024-10-28T03:00,4.2,75,0.00,0.00,0.00,0,6,6.9,287,8.3,1024.0
2024-10-28T04:00,3.7,81,0.00,0.00,0.00,0,8,7.4,313,9.0,1024.0
2024-10-28T05:00,3.5,88,0.00,0.00,0.00,0,11,7.4,334,9.4,1024.4
2024-10-28T06:00,3.5,91,0.00,0.00,0.00,0,7,7.2,332,9.4,1025.0
2024-10-28T07:00,2.9,94,0.00,0.00,0.00,0,8,7.8,341,10.1,1025.4
2024-10-28T08:00,4.3,90,0.00,0.00,0.00,1,25,5.7,351,9.7,1026.1
2024-10-28T09:00,7.1,66,0.00,0.00,0.00,2,65,5.9,348,13.3,1027.1
2024-10-28T10:00,10.6,47,0.00,0.00,0.00,2,52,4.4,353,13.7,1027.6
2024-10-28T11:00,13.1,35,0.00,0.00,0.00,1,39,4.8,34,15.8,1027.8
2024-10-28T12:00,14.6,30,0.00,0.00,0.00,1,21,4.5,76,16.6,1027.7
2024-10-28T13:00,15.6,28,0.00,0.00,0.00,0,14,3.1,121,16.2,1027.1
2024-10-28T14:00,16.2,27,0.00,0.00,0.00,0,14,4.8,158,16.2,1026.4
2024-10-28T15:00,16.2,27,0.00,0.00,0.00,0,7,8.5,162,20.2,1026.0
2024-10-28T16:00,15.5,31,0.00,0.00,0.00,1,47,13.2,158,25.2,1025.9
2024-10-28T17:00,14.2,38,0.00,0.00,0.00,2,61,15.1,155,27.0,1025.9
2024-10-28T18:00,12.6,51,0.00,0.00,0.00,1,33,10.1,149,26.3,1026.1
2024-10-28T19:00,11.4,57,0.00,0.00,0.00,1,39,8.0,140,16.2,1026.5
2024-10-28T20:00,10.7,63,0.00,0.00,0.00,1,49,8.2,131,13.0,1026.9
2024-10-28T21:00,9.9,71,0.00,0.00,0.00,2,54,8.0,118,12.6,1027.1
2024-10-28T22:00,9.4,79,0.00,0.00,0.00,0,6,7.6,115,12.2,1027.5
2024-10-28T23:00,8.9,86,0.00,0.00,0.00,0,2,9.0,119,12.2,1027.7
2024-10-29T00:00,8.6,88,0.00,0.00,0.00,2,52,10.1,119,12.6,1027.6
2024-10-29T01:00,8.1,89,0.00,0.00,0.00,0,16,12.3,124,14.4,1027.3
2024-10-29T02:00,10.6,78,0.00,0.00,0.00,1,33,8.8,141,14.4,1027.1
2024-10-29T03:00,10.6,79,0.00,0.00,0.00,0,13,3.7,317,10.1,1027.0
2024-10-29T04:00,7.7,94,0.00,0.00,0.00,0,17,6.0,339,9.4,1026.9
2024-10-29T05:00,7.2,97,0.00,0.00,0.00,0,8,7.1,351,12.6,1027.0
2024-10-29T06:00,6.4,97,0.00,0.00,0.00,0,4,5.6,345,11.5,1027.3
2024-10-29T07:00,6.1,98,0.00,0.00,0.00,3,100,5.9,346,9.4,1027.3
2024-10-29T08:00,6.5,98,0.00,0.00,0.00,1,31,7.6,360,11.2,1027.5
2024-10-29T09:00,10.7,81,0.00,0.00,0.00,2,60,4.3,343,11.2,1028.2
2024-10-29T10:00,14.7,62,0.00,0.00,0.00,2,67,1.5,54,11.9,1028.4
2024-10-29T11:00,17.0,57,0.10,0.10,0.00,51,100,13.3,164,24.5,1028.3
2024-10-29T12:00,17.5,58,0.20,0.20,0.00,51,76,21.5,157,37.4,1027.9
2024-10-29T13:00,17.5,59,0.00,0.00,0.00,3,100,22.5,147,39.2,1026.9
2024-10-29T14:00,17.2,66,0.20,0.20,0.00,51,100,23.3,148,40.7,1026.0
2024-10-29T15:00,17.0,68,0.10,0.10,0.00,51,97,24.0,137,41.8,1025.8
2024-10-29T16:00,16.9,72,0.10,0.10,0.00,51,95,22.3,135,40.7,1025.3
2024-10-29T17:00,16.6,76,0.00,0.00,0.00,2,75,20.2,127,37.4,1025.0
2024-10-29T18:00,15.6,86,0.20,0.20,0.00,51,100,16.3,127,32.8,1024.9
2024-10-29T19:00,15.6,90,0.10,0.10,0.00,51,100,14.5,131,26.6,1024.9
2024-10-29T20:00,15.6,93,0.10,0.10,0.00,51,100,12.9,147,23.4,1024.8
2024-10-29T21:00,15.4,84,0.00,0.00,0.00,3,100,13.5,136,23.4,1024.9
2024-10-29T22:00,14.9,88,0.00,0.00,0.00,3,91,8.7,132,21.2,1024.9
2024-10-29T23:00,13.4,94,0.00,0.00,0.00,3,95,9.2,135,13.3,1024.8
2024-10-30T00:00,13.4,96,0.00,0.00,0.00,2,77,8.8,189,11.2,1024.4
2024-10-30T01:00,12.5,98,0.00,0.00,0.00,2,52,6.6,254,11.2,1024.2
2024-10-30T02:00,11.8,100,0.00,0.00,0.00,3,99,6.8,270,11.2,1024.1
2024-10-30T03:00,11.1,100,0.00,0.00,0.00,3,100,8.3,266,10.4,1023.9
2024-10-30T04:00,11.2,100,0.00,0.00,0.00,3,100,7.1,255,10.4,1023.7
2024-10-30T05:00,12.0,100,0.00,0.00,0.00,3,100,5.9,243,9.7,1023.5
2024-10-30T06:00,11.9,100,0.00,0.00,0.00,3,100,6.3,239,12.6,1023.7
2024-10-30T07:00,11.6,100,0.00,0.00,0.00,3,100,7.2,235,13.0,1023.9
2024-10-30T08:00,11.4,99,0.00,0.00,0.00,3,100,7.0,222,12.6,1024.1
2024-10-30T09:00,13.2,86,0.00,0.00,0.00,1,49,8.9,220,17.6,1024.2
2024-10-30T10:00,15.8,70,0.00,0.00,0.00,2,64,9.8,234,20.5,1024.2
2024-10-30T11:00,18.3,59,0.00,0.00,0.00,0,15,10.8,234,23.0,1023.8
2024-10-30T12:00,20.8,53,0.00,0.00,0.00,1,47,10.8,232,23.8,1023.0
2024-10-30T13:00,23.0,47,0.00,0.00,0.00,2,57,11.2,226,24.1,1021.9
2024-10-30T14:00,24.8,43,0.00,0.00,0.00,1,32,12.5,227,25.2,1020.9
2024-10-30T15:00,25.9,40,0.00,0.00,0.00,3,99,13.9,227,26.6,1020.3
2024-10-30T16:00,25.9,40,0.00,0.00,0.00,3,100,13.8,219,26.6,1019.8
2024-10-30T17:00,24.6,43,0.00,0.00,0.00,3,100,10.7,210,24.8,1019.6
2024-10-30T18:00,21.9,53,0.00,0.00,0.00,3,100,9.8,212,17.6,1019.3
2024-10-30T19:00,20.5,58,0.00,0.00,0.00,3,100,11.8,220,18.4,1019.5
2024-10-30T20:00,19.4,64,0.00,0.00,0.00,3,100,12.6,228,19.8,1019.6
2024-10-30T21:00,18.9,68,0.00,0.00,0.00,3,99,13.2,227,20.9,1018.9
2024-10-30T22:00,18.1,71,0.00,0.00,0.00,3,100,12.7,230,20.9,1019.0
2024-10-30T23:00,17.1,76,0.00,0.00,0.00,3,100,12.0,234,20.2,1019.0
2024-10-31T00:00,16.4,78,0.00,0.00,0.00,3,100,11.6,238,18.7,1018.6
2024-10-31T01:00,15.6,81,0.00,0.00,0.00,2,69,9.7,245,18.4,1018.2
2024-10-31T02:00,14.4,86,0.00,0.00,0.00,2,59,8.7,252,15.1,1018.1
2024-10-31T03:00,14.1,86,0.00,0.00,0.00,2,54,9.5,249,14.8,1018.0
2024-10-31T04:00,13.4,89,0.00,0.00,0.00,3,90,7.8,255,14.4,1017.5
2024-10-31T05:00,12.4,92,0.00,0.00,0.00,2,58,8.6,237,11.9,1017.6
2024-10-31T06:00,12.1,94,0.00,0.00,0.00,1,39,7.6,245,11.5,1017.6
2024-10-31T07:00,12.0,95,0.00,0.00,0.00,2,75,7.3,230,10.8,1017.5
2024-10-31T08:00,12.6,95,0.00,0.00,0.00,2,72,10.3,226,15.5,1017.7
2024-10-31T09:00,15.5,83,0.00,0.00,0.00,2,59,12.0,220,19.8,1017.7
2024-10-31T10:00,18.9,69,0.00,0.00,0.00,1,27,11.7,233,22.7,1017.5
2024-10-31T11:00,22.4,57,0.00,0.00,0.00,1,23,13.0,236,25.6,1017.2
2024-10-31T12:00,24.7,48,0.00,0.00,0.00,0,9,14.2,232,28.1,1016.6
2024-10-31T13:00,26.4,43,0.00,0.00,0.00,1,24,16.7,225,31.3,1015.8
2024-10-31T14:00,27.7,39,0.00,0.00,0.00,2,69,19.4,228,34.9,1014.7
2024-10-31T15:00,28.2,37,0.00,0.00,0.00,3,100,19.1,228,35.3,1014.0
2024-10-31T16:00,27.8,38,0.00,0.00,0.00,3,100,17.6,216,33.8,1013.1
2024-10-31T17:00,26.6,42,0.00,0.00,0.00,3,97,15.5,206,30.2,1012.7
2024-10-31T18:00,24.4,48,0.00,0.00,0.00,3,100,13.0,194,25.6,1012.6
2024-10-31T19:00,23.5,51,0.00,0.00,0.00,3,100,15.2,204,23.8,1012.8
2024-10-31T20:00,23.0,53,0.00,0.00,0.00,3,100,18.6,213,29.5,1012.9
2024-10-31T21:00,22.4,56,0.00,0.00,0.00,3,100,20.8,214,33.1,1012.2
2024-10-31T22:00,21.9,59,0.00,0.00,0.00,3,100,21.2,218,34.6,1011.9
2024-10-31T23:00,21.7,61,0.00,0.00,0.00,3,100,22.2,220,35.6,1011.5
2024-11-01T00:00,21.4,63,0.00,0.00,0.00,3,99,24.6,225,39.6,1011.0
2024-11-01T01:00,21.0,64,0.00,0.00,0.00,3,97,22.8,229,39.6,1010.7
2024-11-01T02:00,20.4,66,0.00,0.00,0.00,2,64,21.1,231,36.7,1010.3
2024-11-01T03:00,20.0,67,0.00,0.00,0.00,3,96,21.1,233,34.6,1010.1
2024-11-01T04:00,20.0,66,0.00,0.00,0.00,3,92,21.9,229,35.3,1009.4
2024-11-01T05:00,19.5,67,0.00,0.00,0.00,3,100,21.1,233,35.6,1009.3
2024-11-01T06:00,19.6,65,0.00,0.00,0.00,3,97,21.2,237,36.0,1010.1
2024-11-01T07:00,19.2,66,0.00,0.00,0.00,3,99,18.8,236,33.8,1010.1
2024-11-01T08:00,19.4,65,0.00,0.00,0.00,3,100,18.3,237,30.2,1010.6
2024-11-01T09:00,19.8,71,0.30,0.30,0.00,51,100,18.4,233,28.8,1010.6
2024-11-01T10:00,20.8,69,0.00,0.00,0.00,3,100,21.2,238,33.5,1010.8
2024-11-01T11:00,23.0,59,0.00,0.00,0.00,3,100,20.2,246,39.6,1010.4
2024-11-01T12:00,24.7,46,0.00,0.00,0.00,0,1,26.6,254,44.6,1010.2
2024-11-01T13:00,26.2,37,0.00,0.00,0.00,0,0,28.4,265,49.0,1009.8
2024-11-01T14:00,26.6,26,0.00,0.00,0.00,0,0,30.4,269,51.5,1009.3
2024-11-01T15:00,26.5,22,0.00,0.00,0.00,0,0,28.7,273,51.8,1009.3
2024-11-01T16:00,25.0,31,0.00,0.00,0.00,0,0,26.3,273,48.6,1009.8
2024-11-01T17:00,24.0,27,0.00,0.00,0.00,0,0,22.2,278,43.6,1010.2
2024-11-01T18:00,21.8,28,0.00,0.00,0.00,0,0,18.9,277,36.0,1011.3
2024-11-01T19:00,20.0,28,0.00,0.00,0.00,0,0,18.3,277,30.6,1012.7
2024-11-01T20:00,18.0,35,0.00,0.00,0.00,0,0,15.6,310,29.9,1014.0
2024-11-01T21:00,17.6,38,0.00,0.00,0.00,0,0,14.3,317,23.0,1014.6
2024-11-01T22:00,16.4,44,0.00,0.00,0.00,0,0,16.1,330,25.9,1015.7
2024-11-01T23:00,15.1,49,0.00,0.00,0.00,0,0,15.0,334,26.3,1016.4
2024-11-02T00:00,13.9,53,0.00,0.00,0.00,0,0,14.1,329,24.5,1017.0
2024-11-02T01:00,13.1,57,0.00,0.00,0.00,0,0,13.7,325,22.7,1017.6
2024-11-02T02:00,12.2,60,0.00,0.00,0.00,0,0,12.4,319,22.0,1018.1
2024-11-02T03:00,11.6,59,0.00,0.00,0.00,0,0,13.6,320,22.0,1018.9
2024-11-02T04:00,10.8,60,0.00,0.00,0.00,0,0,11.4,321,22.3,1019.2
2024-11-02T05:00,10.2,63,0.00,0.00,0.00,0,0,10.7,319,18.4,1019.9
2024-11-02T06:00,9.9,62,0.00,0.00,0.00,0,0,12.1,320,19.4,1020.5
2024-11-02T07:00,9.4,63,0.00,0.00,0.00,0,0,11.0,318,19.8,1020.6
2024-11-02T08:00,9.5,63,0.00,0.00,0.00,0,0,12.9,312,19.4,1021.4
2024-11-02T09:00,11.7,49,0.00,0.00,0.00,0,0,19.6,322,29.5,1022.4
2024-11-02T10:00,12.5,46,0.00,0.00,0.00,0,0,20.3,328,37.4,1022.6
2024-11-02T11:00,13.6,42,0.00,0.00,0.00,0,0,18.9,335,36.4,1022.5
2024-11-02T12:00,14.4,39,0.00,0.00,0.00,0,0,17.7,337,35.3,1022.4
2024-11-02T13:00,15.1,37,0.00,0.00,0.00,0,1,15.9,332,33.8,1021.8
2024-11-02T14:00,15.6,36,0.00,0.00,0.00,0,0,14.6,330,31.3,1021.4
2024-11-02T15:00,15.9,35,0.00,0.00,0.00,0,0,13.3,328,29.5,1021.1
2024-11-02T16:00,15.8,35,0.00,0.00,0.00,0,1,13.8,329,27.0,1021.4
2024-11-02T17:00,14.8,38,0.00,0.00,0.00,0,18,15.3,336,26.6,1021.7
2024-11-02T18:00,12.9,44,0.00,0.00,0.00,0,0,12.7,339,26.3,1022.6
2024-11-02T19:00,11.7,48,0.00,0.00,0.00,0,11,13.0,332,21.6,1023.5
2024-11-02T20:00,10.8,51,0.00,0.00,0.00,0,0,13.5,337,22.0,1024.0
2024-11-02T21:00,9.9,48,0.00,0.00,0.00,1,46,14.6,333,24.8,1024.7
2024-11-02T22:00,9.1,51,0.00,0.00,0.00,1,28,13.7,344,23.4,1025.2
2024-11-02T23:00,8.3,54,0.00,0.00,0.00,0,0,12.4,350,22.3,1025.3
2024-11-03T00:00,7.4,57,0.00,0.00,0.00,0,0,11.6,352,20.2,1025.4
2024-11-03T01:00,6.7,61,0.00,0.00,0.00,0,0,10.6,358,19.1,1025.7
2024-11-03T02:00,5.9,65,0.00,0.00,0.00,0,0,10.5,3,17.3,1025.8
2024-11-03T03:00,5.3,68,0.00,0.00,0.00,0,0,11.7,10,19.1,1026.1
2024-11-03T04:00,4.8,68,0.00,0.00,0.00,0,0,13.2,12,21.6,1026.3
2024-11-03T05:00,4.4,66,0.00,0.00,0.00,0,0,13.8,7,22.7,1026.7
2024-11-03T06:00,4.1,65,0.00,0.00,0.00,0,0,13.7,11,22.7,1026.9
2024-11-03T07:00,3.7,67,0.00,0.00,0.00,0,0,12.1,12,22.3,1027.4
2024-11-03T08:00,3.8,68,0.00,0.00,0.00,1,21,11.2,10,19.8,1028.0
2024-11-03T09:00,5.0,61,0.00,0.00,0.00,3,86,13.1,9,23.0,1028.6
2024-11-03T10:00,6.9,50,0.00,0.00,0.00,0,1,14.5,14,27.7,1028.8
2024-11-03T11:00,8.7,43,0.00,0.00,0.00,0,0,13.1,15,28.4,1028.5
2024-11-03T12:00,10.2,38,0.00,0.00,0.00,0,0,10.4,11,27.0,1028.1
2024-11-03T13:00,11.5,33,0.00,0.00,0.00,0,0,9.2,4,24.1,1027.3
2024-11-03T14:00,12.6,30,0.00,0.00,0.00,0,11,9.2,358,22.7,1026.9
2024-11-03T15:00,13.1,26,0.00,0.00,0.00,2,54,9.6,3,22.3,1026.3
2024-11-03T16:00,13.2,22,0.00,0.00,0.00,0,5,11.3,7,22.3,1026.4
2024-11-03T17:00,12.6,21,0.00,0.00,0.00,0,1,11.8,13,22.3,1027.0
2024-11-03T18:00,9.8,28,0.00,0.00,0.00,0,0,6.7,34,20.2,1026.8
2024-11-03T19:00,8.1,35,0.00,0.00,0.00,0,3,8.9,32,11.5,1027.2
